City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,inhambane,-23.865,35.3833,23.89,93,3,0.21,MZ,1670123025
362,mackay,-21.15,149.2,29.82,61,2,6.18,AU,1670122828
363,huadian,42.9633,126.7478,-13.1,63,25,6.36,CN,1670123026
364,tadine,-21.55,167.8833,26.24,80,100,1.48,NC,1670123026
365,partizanskoye,55.5006,94.39,-17.06,90,98,1.46,RU,1670123026
366,puerto baquerizo moreno,-0.9,-89.6,21.08,83,96,4.57,EC,1670122813
367,visnes,59.3556,5.2242,1.79,74,5,3.09,NO,1670123026
368,aykhal,66.0,111.5,-12.34,90,100,11.36,RU,1670123027
369,jos,9.9167,8.9,18.3,34,85,1.87,NG,1670122841
370,kukes,42.0769,20.4219,8.02,89,95,1.19,AL,1670123027
371,abu kamal,34.4506,40.9171,13.63,75,99,1.94,SY,1670123027
372,te anau,-45.4167,167.7167,12.35,80,100,3.1,NZ,1670123027
373,uribia,11.7139,-72.266,24.69,82,53,3.46,CO,1670122837
374,green valley,31.8543,-110.9937,15.78,92,100,1.22,US,1670123028
375,winchester,51.0651,-1.3187,5.36,83,100,4.12,GB,1670122941
376,varna,43.2167,27.9167,3.08,93,100,3.09,BG,1670122833
377,lardos,36.0942,28.0157,16.08,78,1,2.51,GR,1670123028
378,namatanai,-3.6667,152.4333,29.71,66,82,2.32,PG,1670123028
379,chara,56.9064,118.2631,-21.87,80,40,1.75,RU,1670123028
380,port blair,11.6667,92.75,28.35,75,98,5.9,IN,1670123029
381,pacifica,37.6138,-122.4869,10.52,95,100,3.09,US,1670122862
382,carballo,43.213,-8.691,6.61,84,22,1.22,ES,1670123029
383,ngorongoro,-3.2397,35.4875,10.34,92,26,1.7,TZ,1670123029
384,malanje,-9.5402,16.341,17.71,98,100,2.24,AO,1670123029
385,kuruman,-27.4524,23.4325,19.12,12,2,2.14,ZA,1670123030
386,pemangkat,1.1667,108.9667,28.47,72,82,1.38,ID,1670123030
387,lubango,-14.9172,13.4925,16.52,78,73,0.54,AO,1670123030
388,vanavara,60.34,102.2797,-22.72,97,81,3.19,RU,1670123031
389,tashtyp,52.7939,89.8983,-23.06,95,61,0.04,RU,1670123031
390,roma,43.2128,-75.4557,2.99,64,99,4.47,US,1670122732
391,semnan,35.5729,53.3971,6.09,63,83,2.63,IR,1670123031
392,gukovo,48.0531,39.9311,-9.16,52,12,7.53,RU,1670123031
393,pavlovskiy,57.8424,54.8436,-12.33,92,98,3.04,RU,1670123032
394,port augusta,-32.5,137.7667,37.53,10,37,3.74,AU,1670122960
395,kantunilkin,21.0917,-87.45,22.68,92,32,1.6,MX,1670123032
396,luanda,-8.8368,13.2343,25.0,88,75,3.09,AO,1670123032
397,barcelona,41.3888,2.159,10.14,80,75,6.69,ES,1670122971
398,gararu,-9.9675,-37.0833,23.09,90,30,1.84,BR,1670123032
399,vila,42.0304,-8.1588,-1.51,90,1,1.73,PT,1670123033
400,brae,60.3964,-1.353,6.4,71,100,5.09,GB,1670123033
401,lata,40.1629,-8.3327,8.93,87,94,1.15,PT,1670123033
402,kemi,65.8596,24.8228,-4.13,86,100,2.06,FI,1670123033
403,santa isabel,-23.3156,-46.2214,19.86,99,100,0.85,BR,1670123034
404,kautokeino,69.0125,23.0412,-12.68,99,91,2.23,NO,1670123034
405,kiruna,67.8557,20.2251,-6.49,93,100,2.06,SE,1670123034
406,kristiinankaupunki,62.2743,21.376,-7.24,94,71,1.48,FI,1670123035
407,grindavik,63.8424,-22.4338,2.26,100,75,2.57,IS,1670123035
408,staraya mayna,54.6,48.95,-18.01,94,27,1.84,RU,1670123035
409,sompeta,18.9333,84.6,24.6,72,0,2.15,IN,1670123035
410,marienburg,54.0359,19.0266,2.14,96,100,2.4,PL,1670123036
411,dalfsen,52.5,6.25,0.66,91,95,5.15,NL,1670123036
412,catuday,16.2923,119.8062,29.12,64,25,3.69,PH,1670123036
413,martapura,-3.4167,114.85,27.05,83,75,3.09,ID,1670123036
414,bazarnyy syzgan,53.7512,46.7535,-13.56,96,32,1.37,RU,1670123037
415,raga,8.4596,25.678,21.4,27,31,2.03,SS,1670123037
416,acapulco,16.8634,-99.8901,25.9,72,0,2.8,MX,1670122915
417,aasiaat,68.7098,-52.8699,-8.33,96,65,3.88,GL,1670123000
418,boromo,11.75,-2.9333,24.99,67,46,2.0,BF,1670123037
419,hay river,60.8156,-115.7999,-1.58,83,100,10.12,CA,1670123037
420,fairbanks,64.8378,-147.7164,-2.02,92,100,0.0,US,1670122842
421,hemnesberget,66.2333,13.6333,-8.01,86,11,2.39,NO,1670123038
422,samarkand,39.6542,66.9597,-0.32,86,75,2.06,UZ,1670122818
423,salinas,36.6777,-121.6555,13.05,89,100,0.0,US,1670122919
424,nuuk,64.1835,-51.7216,-5.62,78,68,4.86,GL,1670123038
425,pacific grove,36.6177,-121.9166,12.82,93,100,2.68,US,1670123038
426,ruwi,23.5996,58.5507,23.83,58,28,1.6,OM,1670123038
427,raudeberg,61.9875,5.1352,-0.02,63,26,1.27,NO,1670123039
428,sherbakul,54.6316,72.3963,-21.51,87,50,2.37,RU,1670123039
429,saint-georges,12.0564,-61.7485,24.43,84,98,3.44,GD,1670123039
430,ambulu,-8.345,113.6058,28.82,70,96,2.03,ID,1670123039
431,nantucket,41.2835,-70.0995,14.06,91,75,8.23,US,1670122839
432,bangassou,4.7413,22.8184,20.1,52,64,1.16,CF,1670123040
433,isangel,-19.55,169.2667,28.74,75,100,4.03,VU,1670123040
434,baruun-urt,46.6806,113.2792,-17.48,69,4,4.77,MN,1670123040
435,tanout,14.9709,8.8879,21.25,20,4,5.42,NE,1670123041
436,margate,51.3813,1.3862,4.94,80,100,2.24,GB,1670122913
437,ekpoma,6.7421,6.139,20.81,99,75,1.55,NG,1670123041
438,monki,53.405,22.7979,-1.29,95,100,4.17,PL,1670123041
439,belgrade,44.804,20.4651,4.68,80,0,7.2,RS,1670123031
440,hagere selam,6.4833,38.5167,7.74,95,72,1.82,ET,1670123041
441,sendai,38.2689,140.8719,10.66,66,75,6.17,JP,1670122795
442,canico,32.6333,-16.85,16.51,78,40,3.6,PT,1670123042
443,lyambir,54.2817,45.1249,-12.94,93,76,1.03,RU,1670123042
444,rudnichnyy,59.617,52.4703,-14.67,95,88,1.87,RU,1670123042
445,shinpokh,34.3292,71.1782,8.67,35,81,1.83,PK,1670123042
446,bud,39.447,-86.1758,-1.57,75,48,2.82,US,1670123043
447,hofn,64.2539,-15.2082,2.56,56,0,2.46,IS,1670122999
448,sinnamary,5.3833,-52.95,24.57,88,80,3.19,GF,1670123043
449,katsuura,35.1333,140.3,14.01,55,69,9.39,JP,1670123043
450,itarema,-2.9248,-39.9167,26.31,78,18,7.22,BR,1670123044
451,nur,52.6683,22.3221,-1.82,95,100,5.11,PL,1670123044
452,dickinson,29.4608,-95.0513,21.69,84,100,3.09,US,1670122976
453,anloga,5.7947,0.8973,26.55,84,13,5.14,GH,1670123044
454,kavaratti,10.5669,72.642,27.54,75,100,3.73,IN,1670123044
455,verkhnyaya inta,65.9811,60.3094,-12.7,96,100,4.71,RU,1670123045
456,yushan,31.3776,120.9543,11.1,76,100,6.26,CN,1670122814
457,codrington,-38.2667,141.9667,28.94,40,100,2.87,AU,1670123045
458,camacha,33.0833,-16.3333,14.68,72,40,3.09,PT,1670123045
459,lagoa,39.05,-27.9833,15.29,70,7,13.53,PT,1670123045
460,riyadh,24.6877,46.7219,16.08,36,5,3.18,SA,1670122794
461,rio gallegos,-51.6226,-69.2181,6.38,59,95,7.35,AR,1670123046
462,san vicente,-26.6167,-54.1333,19.09,98,72,0.38,AR,1670123046
463,dargaville,-35.9333,173.8833,19.01,58,0,3.99,NZ,1670123046
464,ojinaga,29.5667,-104.4167,17.54,44,0,8.23,MX,1670123046
465,aquin,18.2833,-73.4,25.03,75,4,4.88,HT,1670123047
466,nouadhibou,20.931,-17.0347,17.86,83,0,5.21,MR,1670123047
467,lima duarte,-21.8425,-43.7931,18.13,97,100,1.73,BR,1670123047
468,talara,-4.5772,-81.2719,19.61,87,5,5.45,PE,1670123048
469,lake havasu city,34.4839,-114.3224,17.35,66,0,2.06,US,1670123032
470,korla,41.7597,86.1469,-4.04,32,86,0.15,CN,1670123048
471,fort nelson,58.8053,-122.7002,6.55,54,100,7.7,CA,1670122828
472,darlawn,24.0167,92.9,20.78,56,0,0.28,IN,1670123048
473,kikwit,-5.041,18.8162,20.16,96,100,0.75,CD,1670123048
474,sanjwal,33.7608,72.4336,12.18,45,8,1.29,PK,1670123049
475,gweta,-20.1833,25.2333,26.25,35,14,3.81,BW,1670123049
476,grand gaube,-20.0064,57.6608,24.65,73,16,2.24,MU,1670123049
477,tahe,52.3333,124.7333,-19.57,65,47,2.32,CN,1670123050
478,rio grande,-32.035,-52.0986,20.32,96,51,2.65,BR,1670123050
479,cabo san lucas,22.8909,-109.9124,25.84,74,5,3.7,MX,1670122915
480,opuwo,-18.0607,13.84,20.35,42,32,1.19,NA,1670123050
481,shache,38.4167,77.2406,-4.38,27,70,0.41,CN,1670123051
482,derzhavinsk,51.1,66.3167,-19.69,89,24,3.88,KZ,1670123051
483,buala,-8.145,159.5921,27.84,78,99,2.31,SB,1670123051
484,storm lake,42.6411,-95.2097,-4.36,68,0,4.63,US,1670123051
485,padang,-0.9492,100.3543,24.03,91,100,2.31,ID,1670122895
486,mpika,-11.8343,31.4529,16.96,83,100,1.46,ZM,1670123052
487,kyren,51.6828,102.1408,-16.59,78,82,0.09,RU,1670123052
488,camana,-16.6228,-72.7111,20.01,81,46,3.88,PE,1670123052
489,aitape,-3.1374,142.3475,26.1,87,100,3.41,PG,1670123053
490,port keats,-14.25,129.55,33.66,44,86,4.74,AU,1670123053
491,half moon bay,37.4636,-122.4286,11.04,96,100,3.09,US,1670123044
492,tisul,55.7611,88.3122,-20.72,96,47,1.36,RU,1670123053
493,vostok,46.4856,135.8833,-20.23,90,100,5.76,RU,1670123053
494,college,64.8569,-147.8028,-2.03,93,100,0.0,US,1670123054
495,carutapera,-1.195,-46.02,24.03,92,99,1.81,BR,1670123054
496,katangli,51.7102,143.2326,-17.64,72,10,5.57,RU,1670123054
497,torbay,47.6666,-52.7314,0.83,80,42,1.34,CA,1670122826
498,pisco,-13.7,-76.2167,18.34,80,1,1.85,PE,1670123055
499,panjab,34.388,67.0233,-3.6,73,64,0.96,AF,1670123055
500,safaga,26.7292,33.9365,19.58,58,42,6.28,EG,1670123055
501,eirunepe,-6.6603,-69.8736,22.43,98,100,0.58,BR,1670123056
502,palana,59.1167,159.9667,-12.31,82,87,6.04,RU,1670123056
503,praia,14.9215,-23.5087,20.3,68,20,3.09,CV,1670123056
504,ambon,-3.6954,128.1814,31.08,70,20,2.57,ID,1670123056
505,golfito,8.639,-83.166,22.7,94,72,0.99,CR,1670123057
506,preobrazheniye,42.9019,133.9064,-9.0,44,9,6.04,RU,1670123057
507,gamba,-2.65,10.0,23.37,92,100,1.9,GA,1670123057
508,ahipara,-35.1667,173.1667,19.18,60,3,4.01,NZ,1670123057
509,berlevag,70.8578,29.0864,-4.0,80,33,4.63,NO,1670123058
510,lluta,-16.0147,-72.0142,8.41,51,1,1.08,PE,1670122803
511,ust-maya,60.4167,134.5333,-28.24,96,100,0.53,RU,1670123058
512,weligama,5.9667,80.4167,25.77,81,99,1.74,LK,1670123058
513,meadow lake,34.8014,-106.5436,8.71,92,100,2.12,US,1670122832
514,nioro,13.35,-15.75,20.44,70,85,2.24,GM,1670123059
515,kargopol,61.5071,38.9456,-8.91,87,100,3.51,RU,1670123059
516,broadford,-37.2,145.0667,30.97,29,36,3.66,AU,1670123059
517,douglas,41.3,-96.167,-2.56,57,0,7.72,US,1670122893
518,caraquet,47.7941,-64.9386,8.81,94,100,9.33,CA,1670123059
519,lasa,46.6166,10.7002,2.23,99,98,1.99,IT,1670123060
520,izumo,35.3667,132.7667,12.21,59,98,4.2,JP,1670122977
521,bathsheba,13.2167,-59.5167,26.34,89,20,4.12,BB,1670123060
522,phetchaburi,12.9667,99.5833,27.38,72,77,3.2,TH,1670123060
523,pak phanang,8.3511,100.202,25.41,88,100,4.88,TH,1670123061
524,doha,25.2867,51.5333,22.99,80,9,3.09,QA,1670123061
525,nara,34.6851,135.8049,12.2,48,84,2.33,JP,1670122807
526,saint-augustin,51.226,-58.6502,1.53,82,100,7.99,CA,1670123061
527,tombouctou,20.0,-3.0,22.78,17,88,3.85,ML,1670123062
528,pionerskiy,54.9508,20.2275,-1.09,88,100,4.95,RU,1670123062
529,turukhansk,65.8167,87.9833,-25.05,99,96,1.9,RU,1670123062
530,rundu,-17.9333,19.7667,20.16,40,17,2.19,NA,1670123062
531,san cristobal,7.7669,-72.225,19.1,97,95,1.53,VE,1670123063
532,karapyshi,49.6424,30.79,-3.82,69,73,5.08,UA,1670123063
533,san lawrenz,36.0553,14.204,16.03,76,5,4.18,MT,1670123063
534,sayhat,26.4852,50.0405,18.11,63,98,3.59,SA,1670123063
535,thuin,50.3395,4.2848,1.09,93,75,4.63,BE,1670123064
536,saint-nazaire,47.2833,-2.2,4.15,88,100,3.09,FR,1670123064
537,severnyy,50.677,36.5532,-9.98,73,0,6.0,RU,1670123064
538,huarmey,-10.0681,-78.1522,19.29,86,1,3.36,PE,1670123064
539,asyut,27.181,31.1837,14.98,75,100,4.22,EG,1670123065
540,findlay,41.0442,-83.6499,-1.73,78,0,4.63,US,1670122937
541,maniitsoq,65.4167,-52.9,-2.37,78,100,10.49,GL,1670123065
542,itoman,26.1247,127.6694,27.43,80,20,4.12,JP,1670123065
543,saint george,37.1041,-113.5841,11.33,49,0,1.79,US,1670122861
544,galveston,29.3669,-94.9669,21.64,89,100,2.57,US,1670123066
545,port-gentil,-0.7193,8.7815,25.1,87,100,3.11,GA,1670122888
546,kropotkin,45.4375,40.5756,-4.17,70,8,9.88,RU,1670123066
547,alice springs,-23.7,133.8833,33.75,12,0,4.63,AU,1670123066
548,bauchi,10.5,10.0,20.29,34,100,1.72,NG,1670123066
549,lockhart,28.6194,-81.4426,20.98,88,0,0.0,US,1670123067
550,cidreira,-30.1811,-50.2056,21.74,97,100,1.77,BR,1670123067
551,livingston,55.9029,-3.5226,5.49,96,100,1.03,GB,1670123067
552,nizhnevartovsk,60.9344,76.5531,-13.99,85,100,0.0,RU,1670123057
553,duluth,46.7833,-92.1066,-10.95,70,75,5.14,US,1670122833
554,fortuna,40.5982,-124.1573,10.51,79,100,8.23,US,1670123068
555,gravelbourg,49.8834,-106.5512,-11.5,77,5,5.97,CA,1670123068
556,verkhnyaya toyma,62.2349,44.9985,-12.79,96,69,1.45,RU,1670123068
557,louis trichardt,-23.0439,29.9032,19.0,90,94,4.4,ZA,1670123065
558,punto fijo,11.6956,-70.1996,25.83,78,44,5.04,VE,1670123068
559,nouakchott,18.0858,-15.9785,15.96,66,0,3.67,MR,1670123069
560,aberdeen,57.1437,-2.0981,6.27,70,75,5.66,GB,1670122970
561,alihe,50.5667,123.7167,-19.85,69,13,1.57,CN,1670123069
562,orlik,52.5178,99.825,-24.49,87,75,1.09,RU,1670123069
563,dingle,10.9995,122.6711,29.43,72,65,4.63,PH,1670123070
564,kaeo,-35.1,173.7833,21.05,56,8,3.65,NZ,1670123070
565,nizwa,22.9333,57.5333,17.65,67,0,0.79,OM,1670123070
